"observationDate","stateProvince","decimalLatitude","decimalLongitude","scientificName","vernacularName","dataResourceName","basisOfRecord","recordID"
2008-04-26,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","7a6c3566-fafd-4aa0-a31d-56686582e070"
2006-09-17,"Victoria",-36.23889,146.24806,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","559b9be2-8d76-4a91-8c16-4514f4efb705"
2005-04-21,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","498aa469-1a9e-4fba-a436-29b1b6538f2d"
2005-06-11,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","bab32279-adf0-46d0-a5de-4b7e3f3f001b"
2004-05-26,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","fe53f6b5-3a46-42a9-9df5-8c82e8a27512"
2017-05-16,"Victoria",-36.1393,146.5828,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","cb94bb64-b6e1-41dd-9072-1ca3826b1223"
2008-05-23,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","549fbc12-95e4-4804-83c0-7a223be67184"
2005-09-14,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","86bb3e59-022e-405b-b7f4-c6b5bb86f5ae"
2015-04-25,"Victoria",-37.78699,144.57183,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","0d89af25-fb59-4f7c-9611-4fed9859a994"
2004-09-26,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","897a48c5-bbd6-408d-aa36-035883be23bc"
2008-06-09,"Victoria",-37.84111,144.88278,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","f79e1217-07b8-4618-9397-9fbab74c93a8"
2005-04-14,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","edbb2516-3d4b-450a-8d49-2fb245a87ce0"
2006-08-16,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","23ce702c-504f-4e72-87df-b5348f4e9102"
2005-03-27,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","07064958-4527-4fbf-b90f-e02aba4db6d8"
2005-08-04,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","21802230-7bc4-4c31-b42a-3a5b7df2a142"
2005-06-17,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","0473463b-2ebb-4b9c-bd99-00c3b78ce710"
2008-09-29,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","b1333014-902f-4222-ada3-95287db61e65"
2006-05-19,"Victoria",-37.08603,143.6599,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","c07ba90d-683a-4e88-9384-505be637c324"
2019-07-12,"Victoria",-37.00286,142.72551,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","fa7e8524-2f6d-4b4e-81f5-c0b661d3d936"
2004-06-20,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","c8d938b3-b00d-4e8a-b9e0-461000675113"
2014-05-24,"Victoria",-38.00524,144.41254,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","f302e2b0-cc0c-439c-8f2c-2c7cb7101b80"
2004-07-02,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","a59906ee-3559-49e4-a2a6-ae77336ac8f2"
2008-02-16,"Victoria",-37.31278,144.59083,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","9d44e78b-31a1-4ab0-bd7c-4b3087244f45"
2008-06-06,"Victoria",-37.84111,144.88278,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","7301440b-8bbd-4184-807a-040f2b522900"
2005-05-14,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","0ff78983-40f4-48ab-8122-68d617fefec8"
2007-01-01,"Victoria",-36.9676,144.1427,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","32b0fb60-defa-4e75-8971-d5639d3b6f5a"
2006-05-29,"Victoria",-37.67039,144.39048,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","503ee213-dc2c-464b-a9e2-7f9cc9d838ba"
2006-07-29,"Victoria",-36.97116,143.73427,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","665aa6c0-993f-4b87-9537-80ba50cf5253"
2004-06-24,"Victoria",-36.12749,146.59617,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","7ec83357-3e17-4880-8bef-2bb1b16717d5"
2019-04-26,"Victoria",-38.25418,144.531,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","62b21118-9aa1-4701-b3a5-882894405a57"
2005-04-05,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","82d587ca-0a2a-4fc8-8b28-23c72d7ced0d"
2013-05-25,"Victoria",-38.25198,144.52286,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","501d20a8-bdc4-488f-af03-1bb6fc9b41bb"
2008-06-13,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","60931129-3574-425e-a5c8-ec42b28135ae"
2016-03-20,"Victoria",-38.25198,144.52286,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","4824728b-8bca-49e9-8b75-ce5f5ca8fb26"
2014-04-23,"Victoria",-38.25198,144.52286,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","8ae1d078-fa28-4650-a27b-f699fae5fb3e"
2016-03-21,"Victoria",-38.25198,144.52286,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","03e6183d-bd49-4fd7-8abd-b4ea913bf10c"
2006-05-22,"Victoria",-36.81392,144.0862,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","880947f8-3028-4b95-937b-70321d8ef929"
2008-08-03,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","96dcc5ea-49ff-4b5f-ab96-51e1b6ee4db3"
2008-05-26,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","c03fe5f3-038d-45aa-88e6-4cc519ad4f42"
2013-05-10,"Victoria",-38.25198,144.52286,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","dba90b91-4a78-4cac-8ed8-b211c7768a88"
2006-05-20,"Victoria",-37.06958,143.64412,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","a41892e0-19d1-4d03-8971-3f51c5f06c84"
2004-09-19,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","547965bd-640e-4c82-9132-d1c7ab588eca"
2017-08-22,"Victoria",-38.04097,144.13872,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","b955f198-0887-4edc-8f0d-d2012e458c8e"
2020-05-23,"Victoria",-37.78624,144.94542,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","93b37ff9-2ed9-44a2-b8a5-6d6c738dee24"
2005-03-26,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","b7bfd9c5-b591-4346-909f-80f2585fa2f7"
2019-06-08,"Victoria",-37.00639,142.74211,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","11061527-8f46-48ae-90f0-d6da9df99a6e"
2004-08-21,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","476850bc-7695-4511-9252-0c1ad50e8439"
2008-08-02,"Victoria",-37.75028,144.32139,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","5f394726-580c-4a8b-a1fd-d342172fa477"
2005-04-08,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","0652777c-d34b-4b7a-9d95-8f9e31436a99"
2006-07-30,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","6e428a3e-b5df-4c9d-a13d-574216d19d4f"
2011-07-07,"Victoria",-36.3688,145.6486,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","ed5f51cc-b9ec-4688-9d8b-8eae78b7b428"
2015-05-12,"Victoria",-38.37073,144.17907,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","37f2aa51-4768-4c73-96b2-e44cb6009705"
2023-06-11,"Victoria",-36.738,144.87592,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","15b8a590-b641-4443-81a5-c44f3ce47c3a"
2005-04-24,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","22ce69ae-e0cf-4316-b68c-b78b32268ae0"
2013-08-04,"Victoria",-38.00524,144.41254,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","ceeaa35d-07a4-454f-81fc-3c30aaa85e21"
2006-05-12,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","49ca7a81-27bd-4f12-8812-ac83f85be010"
2004-05-03,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","e0889140-ef7b-4f3e-bf36-56fe001e52fe"
2008-08-04,"Victoria",-37.06889,144.19944,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","dcaf1a8b-3870-4889-bc5b-f629a53b6c78"
2006-08-07,"Victoria",-36.58861,145.0125,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","e91dbf2b-b573-421f-9afc-8abd39860f22"
2019-05-24,"Victoria",-37.87105,144.68994,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","b672a633-c558-4d9c-9033-c758fb7404c3"
2006-08-07,"Victoria",-36.39829,145.69022,"Lathamus discolor","Swift Parrot","Victorian Biodiversity Atlas","HUMAN_OBSERVATION","ad69c1a5-87e6-413c-8fdc-c09a1f4d3dfc"
2004-06-10,"Queensland",-27.51754,152.94341,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","c33937b2-1254-4daf-bd05-cffc3d3e3786"
2004-06-10,"Queensland",-27.51843,152.9418,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","dd313076-da54-4139-a5ef-56f64c15b4ba"
2017-06-03,"Queensland",-27.51088,152.95095,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","07ac1827-91e0-4107-92f1-ed944ab56974"
2004-06-13,"Queensland",-27.51754,152.94341,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","87f606b7-73fc-4d96-9be9-9d8f58313167"
2007-06-03,"Queensland",-27.51963,152.94192,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","ede26cb9-e8d8-4d71-b82a-ffc4f1fda980"
2017-07-26,"Queensland",-28.20006,151.63804,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","8182f9fd-2cc4-4058-86b3-4775218843ca"
2018-08-23,"Queensland",-28.08579,152.18964,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","8fbd1db2-1831-458c-95e2-611925ed5260"
2021-05-30,"Queensland",-28.30549,151.72571,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","3f907704-4d36-4930-aa2c-f62dd1b8e208"
2020-08-05,"Queensland",-27.58015,151.9868,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","5dbeaec0-a653-4e55-a1b8-57340386c68e"
2004-06-12,"Queensland",-27.51738,152.94235,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","6ecd6bdf-bcbd-47e1-b969-c5c8d09f4117"
2011-05-28,"Queensland",-28.87423,151.89249,"Lathamus discolor","Swift Parrot","WildNet - Queensland Wildlife Data","OCCURRENCE","62bdfabc-3edb-44ff-85fd-f38a8bb6e850"
2015-10-25,"Tasmania",-43.1433,147.286706,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","b03c384b-d9a6-4cdc-880c-e0386b940fc4"
2022-05-28,"Victoria",-37.964269,145.303406,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","29a0812f-1aa3-47cb-bff0-2886c220d496"
2021-05-01,"Australian Capital Territory",-35.2,149,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","8a5e4786-da29-4ae1-a8ee-89593821190f"
2023-02-10,"Tasmania",-43.459649,147.153431,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","60ffa0e2-79a6-4125-8207-48deb5a9f88a"
2018-10-15,"Tasmania",-43.428078,146.161802,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","d0c6a1e2-ab07-4d2e-ad8b-2d15158cfd56"
2022-05-11,"Australian Capital Territory",-35.2,149,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","2548cd41-37d0-49bd-9626-3fff35bf74e1"
2024-05-31,"New South Wales",-32.885051,151.317652,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","4e24b74f-eece-43cc-a3b5-67c44102d088"
2021-05-26,"Australian Capital Territory",-35.2,149.1,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","00215009-d4ec-4398-a306-f96ed172bf22"
2021-08-04,"Victoria",-37.971594,145.298297,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","d0555ce6-d93a-477d-878a-f76e7ddf0292"
2024-04-23,"Victoria",-36.130927,146.661745,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","b6aaee9d-3963-497c-99e0-7a8e66b54fc0"
2021-05-26,"Australian Capital Territory",-35.2,149.1,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","07393f13-73ee-4d3f-80ff-e6d700784f62"
2019-08-10,"New South Wales",-34.070317,150.766889,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","682ae0e8-a2f0-4fec-a1a1-5fc990bf27ed"
2021-04-21,"Australian Capital Territory",-35.2,149.1,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","12351ade-d7f2-4303-bd6b-321be812987b"
2016-01-20,"Tasmania",-42.993071,147.189219,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","24375510-5a82-48cd-9b92-1064681d1d25"
2023-11-07,"Tasmania",-43.368872,147.345612,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","cd29cc31-42e0-4f37-9b72-ff5a320a97a0"
2019-04-25,"Victoria",-37.676888,145.072776,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","a6c13d64-2f87-4c4b-9a22-f17b7b697b47"
2019-08-22,"New South Wales",-34.061976,150.771917,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","1df815aa-99d5-476e-aaf6-2534f560f30d"
2023-05-12,"Australian Capital Territory",-35.2,149.2,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","ef08aac0-95b2-4a95-af32-7df042e6f13a"
2023-10-15,"Tasmania",-42.589163,148.084192,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","db359c0a-6f1d-4499-8217-f33b80be3e4a"
2018-04-08,"Victoria",-37.718508,145.048695,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","3f3d1283-428d-4d48-98e0-e82894dfc1fd"
2019-05-17,"New South Wales",-34.075593,150.757601,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","3b2a70f9-41b0-4b16-a146-9aeef5944de4"
2019-05-20,"New South Wales",-33.17512,151.565693,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","c4a15c5e-762d-4af1-83a1-cecc48722f17"
2023-05-15,"New South Wales",-34.065263,150.770488,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","493c8786-12bf-4a89-b091-5e7df6944b0a"
2024-03-22,"Victoria",-36.131625,146.661644,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","b4bac41e-64a5-481c-973a-367ce1c0f57e"
2024-11-25,"Tasmania",-42.587491,148.081736,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","8a4d7619-c6df-41b5-9150-3cf2e0bc6204"
2024-09-21,"Tasmania",-43.042963,147.269406,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","de679f49-dbea-4958-8897-0db6ba9bab11"
2020-09-07,"Tasmania",-41.206074,146.325985,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","f981d7b0-3316-47e3-bb00-3d34cd5b07af"
2014-09-03,"Victoria",-37.718333,145.049902,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","f7a31004-ad11-49cc-ae90-d2d8513c0e3a"
2023-05-27,"Victoria",-37.605795,145.106595,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","cf0ea5ec-88cd-4509-9057-88971c1023bd"
2022-09-19,"Tasmania",-41.172161,146.325664,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","1a8cb21d-2aed-45cd-9c40-9238b600b809"
2024-08-31,"Victoria",-37.703724,145.152194,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","1b5a413d-8560-46b8-868e-21fa5b3ca71b"
2022-04-08,"Victoria",-38.030155,145.374505,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","54689ac6-0886-400a-9653-a1ab2901d6d5"
2024-10-09,"Tasmania",-43.365137,147.355933,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","5d9f1478-557b-4482-ab19-3e7f97ac2579"
2014-08-11,"Queensland",-27.664213,153.120998,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","4a92bd37-7a49-48bb-84c2-18a92120a1d8"
2015-06-07,"Victoria",-37.72706,145.069316,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","34af5a23-ac92-40fd-b7e5-d7ea48daee07"
2021-06-19,"Victoria",-37.971569,145.299383,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","4944fbe6-ea5e-4dbb-a10c-dbb9e7b81269"
2024-05-19,"Victoria",-36.131357,146.66225,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","6ba5b6f2-2acb-44ec-b52d-54713c2a3e03"
2021-04-25,"New South Wales",-34.077174,150.756736,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","ae6b1fec-52ec-423b-b8c3-8344187e3d18"
2024-06-15,"Queensland",-27.581483,151.992567,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","27919196-4a6d-4cff-9d5c-0d14b75be9a8"
2022-02-16,"Tasmania",-42.312269,146.406184,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","cea58427-fe38-4e30-be8e-d5c89982ce20"
2008-09-07,"New South Wales",-34.929845,150.601949,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","c40185f4-e0e3-40a7-827a-d22e10634b77"
2023-11-02,"Tasmania",-43.363799,147.332359,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","cf1cdb96-168d-48ff-b883-b78a84f1eeb2"
2024-06-19,"Queensland",-27.581109,151.992299,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","e99df19d-f5d8-4358-8b4e-d787220498a5"
2018-12-11,"Tasmania",-43.393733,147.249538,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","b5b1e10c-d354-43d8-950d-db7e3cb6c44f"
2022-05-28,"Victoria",-37.964269,145.303406,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","40a453ad-94d3-4bf3-b55b-e221a37353b2"
2019-05-20,"New South Wales",-33.175137,151.565652,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","3ffbbe52-3f16-4e3c-9c6b-9ba95d277fab"
2024-11-25,"Tasmania",-43.036139,147.936783,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","72ed07d8-807f-4ba1-8e88-7f12ee3dd80e"
2023-05-18,"New South Wales",-34.066644,150.769025,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","24501969-c14b-423c-9f22-66d1ec51757a"
2024-11-24,"Tasmania",-43.369655,147.346838,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","de13c7f4-56f7-40f8-882b-24f1b8412de5"
2024-06-08,"Victoria",-37.066725,144.08625,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","1cb3d7b8-7245-4852-b4a6-77a18491db54"
2018-05-26,"New South Wales",-33.238632,151.563489,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","a8210d55-37a4-43b2-9393-a0903d700723"
2021-11-22,"Tasmania",-43.430592,146.973905,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","e75ea20d-81de-4578-96a3-93285c55f176"
2022-04-12,"Victoria",-36.521679,145.724635,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","7a19b01e-807f-4400-a2e4-7e430d69ac2c"
2022-05-01,"Australian Capital Territory",-35.4,149.1,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","2b305451-23f5-41ca-8778-bd2b5f343169"
2024-11-13,"Tasmania",-43.368537,147.344866,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","c3e6edff-160b-4e35-ba9e-faa774472996"
2024-09-17,"Victoria",-37.886215,144.993256,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","5bf6bbf0-747a-44db-bd37-584cd5b49b77"
2023-06-12,"New South Wales",-34.065159,150.770241,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","40903fa1-7179-4c68-bf5f-6011c0e63e32"
2024-07-07,"Victoria",-36.137877,146.656499,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","bd69ce9a-2044-43a8-88dc-191d48431dda"
2023-10-11,"Tasmania",-43.15035,147.869915,"Lathamus discolor","Swift Parrot","iNaturalist Australia","HUMAN_OBSERVATION","c3cef374-f119-46d4-8be6-3e2a00821e3a"
